Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.52972754,80.25627967,78.74558801,75.78076183,74.19347259,73.16147793,71.50674879,74.84265014,77.43870021,80.89389886,83.41786818,82.88884266,81.95498237,81.30517106,78.83669507,77.21170073,76.72732654,75.56236308,74.38791705,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Uganda,UGA,33.70486929,33.73772002,34.81550479,32.76855434,31.47038935,32.13042102,32.85930408,32.82674772,32.61808367,31.42446388,30.85472935,29.46754915,30.48826291,28.33168806,25.7301997,19.23620267,18.84934418,18.81410256,20.40383717,30.10951251,23.39769084,34.77155462,32.56027555,30.39726231,31.15304486,34.2847797,31.10825944,32.00041524,31.68082634,31.1308421,30.4803136,32.54275002,33.6323679,33.1313087,33.48835412,33.30672855,35.16017163,36.73971787,36.22997919,37.82270697,44.6702768,44.77966465,47.7413872,46.53787494,52.03234582,45.31225079,47.1197945,46.92609807,46.89588148,36.81871383,37.98822526,40.43974831,41.31456226,43.26817377,43.56858021,43.03492986,44.372976,43.47849941,43.44516706,43.32319323,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.93396919,30.0281294,27.85057696,28.54065697,28.87723751,29.43440465,40.40317522,32.5122168,37.47604809,42.42201121,43.83227016,42.07304448,39.25882696,39.52901746,42.76489649,45.06763194,47.62659482,47.16304279,50.24520009,47.96882324,48.98435174,50.73440762,53.97502372,55.08465311,53.04536724,54.00183246,56.16435458,54.1589184,51.16864399,49.914248,50.88317836,51.30548369,54.4276303,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.4643047,27.64018907,31.53313694,31.31213264,28.09722444,26.84579121,31.08838617,36.20758156,37.86522074,36.34681418,37.82202662,46.66110251,44.1756695,45.78802715,43.730045,40.03922095,51.9239305,43.3233557,47.03917728,51.9091999,52.66775777,51.84056576,52.56756663,57.79557705,55.64609223,49.22033828,48.08545855,50.25092983,48.95130315,46.65629001,42.96086491,41.00264428,44.18310024,41.15471609,46.91815711,46.7057368,41.29248152,41.91197126,44.35007845,46.59589411,55.36508545,57.77531607,56.6548395,52.24833314,53.10879069,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.70193182,67.92158098,68.88377001,69.78344783,69.77558281,64.50946996,64.7076589,65.29494847,65.7136778,65.71409888,65.66023305,67.0009715,67.35337867,68.11186553,68.84074878,69.27472688,69.30124488,69.78825297,69.79051292,71.61078418,70.55190405,69.96133232,70.07850748,69.7628484,70.13685549,70.40841026,70.92242013,70.93418006,71.04337818,71.25529598,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.80902858,72.41981979,72.69831347,72.81623449,74.01237875,74.88053184,74.61061486,74.15927505,74.01600248,73.70302434,73.9025767,74.52582894,76.44395484,76.20629856,75.86333549,76.14853221,75.77446192,75.83813679,76.8170681,77.55137397,77.37453175,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.62652869,59.57114823,58.829637,56.79786265,53.08414162,57.2962269,60.90519985,61.52990117,60.29450841,61.36107944,68.46404999,67.06361339,65.52818274,66.3154939,61.91830746,62.15588338,64.12084285,65.32225622,65.91010289,63.91984433,59.00932138,56.27351928,56.71269642,56.79311968,56.87565017,57.63982682,58.37415637,58.24426907,58.29099016,59.33905195,59.10285627,59.09565571,59.32547075,59.69250234,60.98076827,60.77835768,60.90769806,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.52664197,33.48427073,36.30203922,34.63787064,26.53888834,29.62919575,31.78037099,33.1703084,34.66291354,37.12426101,36.54800733,36.4,36.50465551,37.19437277,38.21493107,37.89831145,37.42787485,37.18212218,37.04296821,37.95852288,39.75913444,41.35407418,41.36577581,35.88393741,35.32367571,35.68342895,36.89851394,36.08465598,35.9242323,35.76938437,33.70233665,31.8474063,32.24715003,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,56.92237847,60.52200592,57.74512254,58.307695,60.59006211,57.07848143,44.99429763,53.47999119,55.41686405,57.28533261,60.16029812,54.92853945,53.86371415,56.1667625,58.45183817,61.05462457,37.417776,38.11359445,42.39181719,38.76415272,39.83188726,34.28794838,32.39490344,36.06559622,38.03733671,40.49631796,46.94454588,48.5300408,42.21935341,40.34434609,45.80918385,45.77831007,43.08184907,45.97681486,43.25207177,41.5241599,37.27535931,35.0708629,36.34933281,39.35262196,38.79836744,45.9130653,39.03186322,38.63664524,44.87439771,45.56550221,51.66747816,..,..,..,..,..,..
