Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Benin,BEN,10.22697472,9.813301803,9.791309172,11.46941958,10.79343737,7.981849381,11.30661294,11.41306251,10.86881395,11.06306544,11.70374941,13.48080429,13.8881252,14.29612581,17.08422498,16.16432909,12.9100344,12.55698708,14.00536459,13.34334545,12.2816697,12.91040444,15.12241928,15.35697474,17.06945218,16.70242515,12.10784452,12.36556601,13.39467172,12.76801614,12.45338505,11.98263042,12.7276805,12.2171018,13.33806442,13.39231141,13.26694099,13.52070776,12.56647129,18.0457038,18.75634821,21.60630613,21.25606482,21.76533589,20.49942461,21.61359239,21.15701378,19.51117718,17.66062208,17.91950793,18.00905314,18.13744911,16.95668469,17.24370929,16.41157749,16.38509544,15.70206831,15.10758585,14.65369114,16.3125612,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.3,8.1,6.5,8.7,11.07301006,10.30851114,9.584027138,9.568245741,9.618362688,9.951118868,9.010547811,8.366632468,9.131105964,8.460902821,7.518138491,6.605100445,5.751221166,..,..,..,..,..,..,..,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.54928431,17.13925662,19.03040118,20.95852233,21.26311133,19.37510635,19.77319059,25.56448855,22.58722328,23.41715225,24.21838352,25.05426446,26.92563681,28.76640904,28.71907178,32.6237061,32.68175785,32.50218935,31.74704503,34.41831163,36.43680288,38.29767259,38.55862027,39.24947114,37.37951645,36.91708257,38.68351871,45.09978799,44.27249239,43.01215921,43.81481676,41.97670598,42.60880225,43.36691194,41.6525963,42.48708598,42.55111127,41.84296363,38.30256033,..,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,30.99652375,29.6942225,33.31937799,35.10604622,36.38461905,31.30637184,31.91139078,32.85796132,33.09087524,32.57731959,28.82882883,29.16666667,31.56424581,33.59872611,31.55011113,32.22409493,32.46407718,30.52279963,31.1542085,31.46093094,31.88455376,30.60624516,30.16088031,28.62844301,28.13335064,29.14275702,27.95488633,26.43510811,26.13339628,25.14389691,25.73902396,25.42067461,25.47356867,25.59648984,26.83964995,26.26921878,27.65224821,28.28979071,29.73663909,29.22868512,30.14394305,30.36910728,29.33421877,28.51819357,27.62549952,25.20241623,25.32635915,26.3699742,26.24658953,25.21027451,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.85528903,25.69999907,25.69999912,25.21762374,27.43017958,24.3568469,19.36975789,19.06636689,17.78097822,19.16008962,20.53999982,21.34937465,20.95790966,21.70238868,23.15067833,22.83862101,22.39180573,22.12585883,21.54222046,22.23392843,22.06477937,22.53746915,23.16355152,23.90768848,24.52346018,23.73708073,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Botswana,BWA,13.33050601,12.29752544,11.37415779,10.61343434,13.49393796,19.20731707,14.36314363,14.98234224,12.42105263,19.5319532,27.55620015,27.58810573,27.61605035,26.88108587,27.89132003,31.01085094,31.82380216,32.46548323,37.41691379,42.72672852,43.890607,40.98497496,43.29457921,47.73107283,51.62782037,56.75522761,57.93878253,58.0254584,61.91323049,61.42301905,56.90656306,53.54514945,49.66163308,47.87950365,43.25905585,43.89287947,45.42690305,45.69451871,43.54524797,44.80154881,46.30065457,44.7678063,43.96530683,39.61641319,38.82188342,42.85495221,43.59082605,41.800127,36.54051034,28.15606074,31.8613025,35.04655257,29.71951879,31.48269802,33.07617951,29.9804267,32.0947068,29.83527131,29.46177092,28.30266535,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Brazil,BRA,31.80025766,36.6037574,29.84085092,34.76699256,32.0252407,29.9262322,29.80271836,29.15541399,30.68901919,31.31218317,32.1836943,32.72213948,32.74113766,33.42208821,34.81858699,35.47127583,34.97984108,34.05160196,35.52061367,36.51959026,39.59242446,39.24265926,40.98651073,39.48473942,41.67582775,41.24053117,40.19319564,41.29284061,39.44697455,42.28383062,32.83061855,31.51262316,33.98759795,36.12568025,34.6669432,23.38146039,22.34011456,22.59414762,22.11879038,21.74671125,23.00661863,22.63952791,22.49532782,23.08381782,24.30662329,24.17257828,23.54402167,23.12538041,23.08529375,21.87859263,23.26795162,23.10205624,22.13364737,21.22482871,20.47246275,19.36004398,18.34659153,18.18126996,18.12914535,17.92222642,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.51295772,89.51775917,90.46955434,84.76861929,80.60789998,84.20396582,84.82413584,81.84725459,79.68878418,77.31508266,73.47090537,71.81094643,58.8052029,59.50800738,52.26416488,59.80267746,61.55833412,59.572724,60.39907704,57.23513416,53.82837258,54.27100894,56.30412311,56.04534664,51.53385103,55.18459151,63.66977334,60.04244742,60.66201863,64.1475462,67.85316898,71.56033867,73.17648608,71.30481892,74.11302144,65.40518727,68.65703585,73.67291765,72.65682516,70.02517779,67.85206522,61.36235797,57.28835725,59.72051088,63.24364516,62.5153214,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.77340933,51.93831332,57.9105918,60.31977622,59.95345885,62.5314079,64.00978393,61.46400484,60.96919815,59.39230707,51.27493358,39.75386883,39.05229084,32.68919371,29.94672755,17.82534464,16.17073789,21.70840427,21.69995914,22.45569728,22.8671846,23.97439184,24.08179975,24.24352883,23.06979877,24.32174292,25.37001453,26.2440436,24.9838447,26.48262311,23.28489366,25.08450778,24.77402784,23.22085049,23.44105852,23.68436978,24.21235068,24.26138139,22.35516532,22.30418509,..
