Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Burkina Faso,BFA,142840.0278,146633.8847,153558.1249,149575.7108,150857.8555,154238.6148,152663.699,163439.251,165636.3715,166114.7206,163457.9674,162907.1572,163760.2306,161575.0269,171790.2206,173649.1968,184880.4736,181943.2198,186483.366,189236.3959,186517.6866,189935.9599,203065.956,198698.5422,190231.9125,201181.1701,211632.4426,205701.5318,211991.8278,210908.742,204136.01,216769.9812,211501.3367,212972.5145,209967.8153,215958.169,233207.499,241132.1721,251601.432,262710.4314,260171.8018,269560.4254,273319.5173,286227.7421,290418.4592,306372.5246,315944.1767,319174.66,327624.8432,327272.7789,344359.5311,356281.5901,368071.7112,377953.8742,382799.6271,386254.5542,397510.9813,409961.7988,425542.4066,437138.1245,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Burundi,BDI,158342.1287,133966.4304,143349.863,146402.3095,152405.7108,154965.397,158222.2214,175511.2965,170598.7765,164318.2851,195625.8459,198099.7781,183353.0734,194056.6586,190463.9756,188971.5141,200194.799,218317.4667,211071.5738,209184.778,205868.1506,224997.2538,216872.3865,219038.0599,213512.4914,232153.5172,233032.6198,238990.4873,244139.3958,240982.7239,243368.6434,249745.1522,246914.8418,227015.8825,214586.3402,194684.3192,176950.0128,172372.4529,178708.5276,174601.3018,170072.6964,169667.7691,172491.9313,165324.7478,167907.7883,164055.2124,167413.4174,167589.1804,170029.9849,170804.6805,173804.6536,175105.4819,177203.3448,180193.5979,182034.3291,169498.7067,163213.125,158892.9695,156418.3587,154393.0495,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53283.14726,56819.5523,57317.39721,61524.93422,62620.7398,66822.7812,67669.46175,69592.10706,72721.28008,75603.93111,74601.99231,73840.37547,79723.08373,84227.96781,97623.77772,108646.7987,118145.6124,128447.8102,141633.8161,154554.7863,173441.5411,174251.4795,180402.7281,185021.6691,200902.5862,211814.1221,225732.4997,256754.3569,270537.1253,263901.0153,264519.9534,271599.2978,271071.519,269770.0605,268003.8632,267362.5159,276569.2947,283419.1095,292845.1953,305972.264,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1379196.965,868864.7066,924602.3503,949998.3656,960454.7602,979253.2562,1077120.333,1166132.388,1227702.142,1284418.318,1369990.091,1487324.098,1658142.015,1808892.384,1964151.846,2064812.755,2035843.451,2124292.181,2238618.877,2363485.976,2495840.548,2630660.429,2770959.679,2919725.076,3071748.224,3252347.757,3431774.181,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Cameroon,CMR,411017.0991,407375.8325,410924.9803,417081.6754,422314.8575,421131.6342,430402.9466,374406.9289,388601.7586,397666.0668,399733.4949,403137.5958,403217.1457,413628.7024,445740.2064,482303.3616,443112.1394,489736.2006,580311.8092,597351.2219,568233.5891,645308.6336,672749.0069,696922.294,725882.7871,760035.1451,786157.1439,745223.986,665562.614,633416.6893,576855.2167,538527.1747,506737.173,453319.8073,450110.5201,453091.9636,460300.8711,471763.8149,480303.0498,488029.8868,492297.2212,500416.1129,507949.4082,517134.9773,537533.615,533734.4594,537333.9097,548429.0786,552162.9576,548983.5701,552383.8621,559644.545,569307.1075,583982.1975,601862.7751,619050.5704,630818.8726,636202.8236,644977.2819,653772.1273,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Canada,CAN,18197.26555,18400.96337,19403.05375,20063.76904,20996.88588,21922.74741,22960.93765,23248.59614,24019.34523,24890.46281,25337.83904,25578.48502,26676.30331,28153.50445,28673.92893,28671.41684,29960.08169,30629.60406,31443.28082,32289.04311,32562.40306,33280.63773,31838.87172,32345.78926,33935.05075,35219.38922,35619.00246,36584.31482,37705.63965,37893.25735,37387.70676,36155.63538,36051.85734,36606.64531,37835.24736,38454.53824,38670.83265,39927.18974,40704.55401,41978.11472,43634.24308,43769.45242,44777.71551,46067.12111,47425.6397,49326.8757,50865.22955,53833.61925,53790.39362,51622.41491,52628.86007,53756.33288,54112.87068,54791.23711,55799.95808,55750.13666,55674.40422,56757.77825,57096.88529,57221.73645,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76098.19866,76192.39862,73725.79872,66579.43675,63228.44438,62634.73513,62243.5276,62015.3207,62703.18006,63564.52919,64647.6418,65758.07169,67073.89285,..,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Central African Republic,CAF,250907.6574,259126.4074,245347.9905,239377.7266,239914.9331,237596.252,234366.7346,240260.2116,238620.2452,250562.0169,251836.9605,250618.5759,246958.1568,248028.2112,259702.825,256230.3184,264922.0286,269221.474,266245.5578,253239.3612,235454.8331,225155.248,235165.6059,209507.3032,222887.755,225828.81,228903.2748,213562.9656,213414.908,213531.9736,204405.1912,198207.1274,180414.4718,175854.4969,179242.2046,186922.2157,174803.2862,179499.0384,183444.531,185640.6411,176921.2787,180768.8732,183359.95,169929.9775,176537.6432,174677.8784,179470.5237,184164.6399,184633.378,197518.2271,204349.7627,211385.8213,221178.8122,140322.8729,139925.9662,145052.6021,150452.4221,155267.5484,158721.8521,160721.9792,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Chad,TCD,290329.3629,288735.1909,298279.2237,287761.3375,275096.155,271490.226,261635.1456,258834.7437,252899.5671,265072.967,264429.4146,252757.1012,249694.137,223345.0679,229033.3152,244256.8082,246439.9764,247085.1952,241272.953,185879.1862,171091.0497,169186.9479,174254.4214,196813.2556,195772.0282,231985.9039,216076.2814,204463.3383,228651.5214,232165.8665,215401.6667,226426.8138,236862.9564,193350.6438,206131.6573,201860.8819,199478.0681,203662.7134,210348.0596,201557.914,192561.164,207022.3912,216104.8254,238538.4882,306941.694,347234.8653,337437.9454,336851.6808,335787.7428,338551.0053,371817.1884,359816.8677,378792.0765,387188.7543,400481.0094,398515.5526,362023.6174,340560.0458,338261.2806,338971.1476,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33801.93266,34825.08762,36633.7552,35921.24133,35217.06747,33982.14245,33911.89651,34161.06679,35517.47468,37216.43084,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Chile,CHL,1959813.088,2020179.829,2058615.99,2135143.737,2147181.881,2127134.786,2323949.261,2366803.084,2411230.845,2465444.714,2470036.778,2659397.64,2590342.24,2421209.236,2440148.937,2092270.558,2139221.833,2326771.551,2468358.293,2636749.693,2806327.165,2947464.449,2586664.52,2423033.676,2486926.975,2548854.889,2645225.632,2772216.784,2928406.253,3166979.081,3219335.86,3413844.591,3732942.502,3914665.27,4047321.58,4343111.487,4572904.495,4846508.864,4991450.097,4910209.278,5111247.355,5220944.406,5325395.543,5485467.898,5820237.193,6090686.205,6407429.378,6650292.697,6811641.91,6634440.663,6949591.444,7301087.04,7615706.761,7846578.883,7900920.866,7988300.654,8018025.442,7998515.662,8199549.158,8188564.342,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,China,CHN,1483.494071,1089.958051,1020.729312,1098.531898,1268.463747,1448.558822,1558.771028,1431.551968,1337.478223,1521.7739,1766.024687,1839.476766,1863.207965,1962.466513,1966.744801,2100.80679,2036.074169,2160.559778,2373.298943,2519.831738,2682.688495,2785.537329,2990.049568,3266.486119,3711.980413,4154.044184,4458.590955,4900.533898,5364.02155,5503.523879,5635.256912,6075.537156,6854.721484,7716.087704,8625.163878,9466.14142,10297.47546,11133.48096,11891.42678,12692.82214,13662.55396,14694.86944,15929.51989,17419.30662,19067.02933,21115.31493,23668.54423,26896.06855,29341.96262,31940.789,35167.79909,38342.48632,41155.0534,44133.79958,47171.08566,50236.88394,53387.60521,56777.66989,60335.38243,63792.67266,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Colombia,COL,5226062.945,5322940.967,5438638.225,5446268.13,5608687.965,5639913.116,5764559.398,5834132.491,6011726.253,6211454.062,6431935.767,6653052.975,7000258.221,7306019.226,7557142.476,7563339.986,7746306.295,7890029.647,8369031.114,8625042.767,8781506.798,8786737.799,8679046.767,8627644.83,8729146.625,8814070.883,9137862.63,9436199.306,9626190.385,9760088.847,9979674.815,9981691.44,10185042.04,10529007.77,10933201,11292787.52,11321364.24,11508758.95,11381095.43,10725067.53,10863138.61,10873649.75,10977027.27,11239810.67,11672632.5,12072227.16,12718138.7,13408557.54,13686890.57,13689726.5,14155523.66,14993025.33,15439749.7,16085655.1,16640454.81,16933516.53,17053461.94,17027358.87,17192801.78,17520225.81,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,491789.2726,495072.5112,511628.8317,521696.182,528408.0054,525442.0452,520002.1872,513232.3034,511662.1946,480924.951,490721.4391,450796.4669,475156.2615,475467.0869,437709.4253,440998.4139,423513.232,428884.7761,423064.3111,420228.4967,454211.8936,453494.2291,452963.147,451603.2791,449469.8842,451342.0761,452344.6542,445165.3627,451976.404,455339.1598,461375.5125,468819.0396,472258.1786,481772.8808,480305.245,474400.07,478960.3214,486055.8895,491599.405,493931.0319,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,"Congo, Dem. Rep.",COD,357743.5682,310980.8606,367430.3673,376709.8781,357907.4802,351778.2611,365263.4093,351497.4513,356348.5972,378661.9241,367329.0032,378915.3576,369475.0828,389057.7749,390582.8634,361055.6845,332355.1642,325373.1322,299252.9189,292258.0446,290794.2268,290129.1771,281747.6177,278818.693,287034.519,281027.7971,286586.4655,286369.6909,279601.7045,267639.374,241771.443,213419.192,183716.0545,152902.0048,141692.7144,138143.2984,132953.2028,122421.7359,117686.9786,110037.2534,99853.21246,95086.12914,95056.45988,97326.03118,100667.4048,103494.9629,105549.2258,108557.2228,111579.2849,111020.7491,115016.2086,118888.128,123134.5624,129202.095,136819.7033,141529.8647,140245.165,140808.2088,144273.6293,145875.2967,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,"Congo, Rep.",COG,167636.4329,177305.9586,181972.9451,170277.2309,172265.8158,173955.5656,171655.5612,170580.1424,178586.7196,186740.8251,193022.0069,202046.3639,213119.4578,223955.8896,234585.0825,245387.3837,240483.252,212655.3834,219690.5849,234329.24,267739.2063,305848.7482,367143.2871,377506.4509,392405.5822,376934.3546,341423.2564,332781.2761,329531.2947,329001.6592,323328.3985,322111.6664,321545.3532,309698.5019,284628.4746,287752.3003,291666.3885,281608.4838,283783.6832,268559.4844,280685.8453,283163.1361,287866.6452,281984.7358,283181.6157,295684.9377,303860.3887,288947.3479,294754.3628,306537.0673,323353.0608,325198.1185,328922.1449,331954.6479,345914.5015,346359.1631,328218.8975,314127.9197,311019.8158,300421.6158,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Costa Rica,CRI,1670050.731,1639348.207,1665673.879,1716843.13,1717964.352,1796946.067,1861139.323,1906441.433,2007678.617,2058801.375,2153971.184,2240924.813,2364222.634,2484692.548,2558611.225,2547543.857,2619937.669,2779573.17,2876412.667,2938665.42,2882079.675,2741632.126,2473624.873,2476083.636,2603282.457,2552615.441,2623447.818,2677361.696,2698099.619,2777720.752,2802260.015,2791779.027,2970206.047,3099814.906,3157878.073,3207626.728,3169707.033,3268193.429,3417658.508,3477874.517,3541064.608,3599528.309,3657406.867,3755240.302,3861427.734,3954418.582,4182163.471,4462940.649,4609235.111,4506327.551,4670954.793,4813555.22,4985368.158,5040314.259,5159518.743,5289095.061,5455665.822,5608332.685,5700544.38,5763858.168,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Cote d'Ivoire,CIV,976421.3417,1035571.025,1009576.045,1112252.749,1259065.232,1175053.02,1264171.99,1275615.468,1384212.082,1459184.449,1545991.473,1620206.025,1613948.661,1632101.983,1624904.435,1679148.479,1810876.446,1856890.783,1968749.393,1927854.352,1642303.592,1626881.107,1561092.738,1437877.695,1342492.329,1348026.026,1339418.303,1285972.423,1254101.056,1245310.34,1188032.334,1146454.52,1103482.001,1063249.055,1035681.348,1073201.568,1119464.907,1125639.882,1146384.025,1132727.159,1080842.131,1056574.903,1016133.026,981356.2594,972941.1405,968981.245,962668.9406,958386.1771,960984.9227,969794.5494,966531.7324,902343.2177,974912.8399,1035608.056,1098812.413,1166192.338,1218615.184,1275388.901,1327708.241,1382977.261,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49067.21385,52646.89341,56476.85075,57643.47267,57419.48594,59890.088,64322.33195,67573.27807,71364.2867,74312.59583,77418.74113,81271.18485,85569.93766,87086.00705,80761.76124,79733.86581,79761.77294,78215.6915,78003.58532,78240.57679,80810.65676,84211.93341,87904.53993,91083.48828,94226.67486,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,1659.857954,1770.725664,1823.849819,1854.949802,1844.64584,1992.623697,2077.091246,2236.470722,2364.88951,2374.311634,2245.727827,2674.452357,2900.826009,3045.246865,3270.231489,3300.644713,3275.894705,3165.268094,3247.556655,3236.503904,3113.502728,2760.641819,2426.654889,2055.481446,2060.828695,2101.812045,2255.992385,2308.143829,2301.563528,2433.864211,2568.146297,2640.866942,2670.127846,2764.110265,2918.109768,3241.754258,3633.007638,3900.348783,4066.033453,4128.814597,4227.838079,4342.122711,4464.915079,4577.176426,4615.234129,4812.455093,4832.77223,4918.398989,5029.485441,..,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28355.85761,29208.78672,29288.90445,28773.80532,28340.66189,27813.96795,27552.24902,27680.69015,27932.6796,27603.94053,27279.24386,27059.13174,26798.21025,26285.71271,25638.50708,25372.92189,24857.62852,24347.24145,23875.74593,..,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5551.646576,6731.086804,7831.483246,8409.317304,9170.726292,9593.555481,9673.069381,10134.91119,10612.77678,11393.63892,11805.54593,12103.21171,12818.18152,13779.64584,14664.23167,15417.9687,15135.0886,16123.08222,15848.56618,16440.06652,17494.79309,17433.13782,17641.6862,18491.62419,19199.77719,20129.8444,20701.1506,21227.18177,21520.88313,22302.2583,23050.22071,23737.41386,24422.02379,24684.94162,23546.80428,23401.12919,22903.19445,21779.37484,20399.52131,20240.89388,21043.42876,22360.34647,23119.47845,23765.67119,24207.7687,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,285103.8378,252594.8555,251058.5392,250952.9613,258160.6905,274390.1033,286310.1062,284914.4033,284247.0271,288614.5748,301774.0438,311720.9408,317483.9521,329017.0186,345055.4154,367091.3692,391189.299,410702.6122,418235.494,395887.5078,403709.7232,410038.3868,406189.9565,404091.2742,414626.0834,435782.03,445604.4548,463766.2512,475372.8685,485752.7485,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Denmark,DNK,121824.7382,128694.1228,134932.5021,134726.5816,146043.7751,151511.1938,154418.9936,161679.1863,169621.4946,179666.2843,181168.7996,185320.6439,191504.0804,198140.8733,195006.8941,191613.1781,202455.9896,205601.1719,209526.6949,217099.5982,215788.4705,214411.947,222475.5287,228407.9387,238048.3778,247478.9281,259268.79,259598.9953,259437.5867,260954.8577,264374.7368,267364.3926,271696.8209,270822.0661,284301.8204,291387.3274,298145.7816,306591.2513,312255.8739,320399.3331,331295.1038,332827.4573,333312.9884,333704.1583,341723.8501,348746.653,361204.1046,362875.5099,358902.596,339471.5592,344290.3124,347459.1388,346938.2416,348719.5073,352574.3694,358293.7095,367048.1489,372120.1,379134.1554,386441.896,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,411020.4757,432502.8133,457992.9514,480513.1163,498436.7802,531991.0227,563134.9657,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6333.954397,6921.736541,5600.367604,6319.606995,7004.44317,7323.320968,7562.962787,7947.791893,8132.301203,8787.720717,9431.866114,10259.66023,10310.27388,10915.87317,11069.92639,11267.426,11464.40118,11434.07655,11771.4352,12164.64701,12489.81714,13037.61772,13149.44655,13492.82268,13482.21961,13067.8079,13845.91441,14211.14205,14262.45307,14899.67759,15829.132,16948.6227,16744.69097,16850.92694,16804.24728,16614.81012,16436.8593,17151.29774,16666.76032,17063.12143,15869.32184,16190.85515,17064.25468,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Dominican Republic,DOM,40461.15803,38224.93516,43283.26739,44614.29354,46123.43349,39110.62938,43022.34036,43124.58687,41960.89822,45194.99555,51929.26245,55988.4217,60141.06417,66103.51444,68258.09411,69982.26714,72834.26816,74600.03566,74380.09099,75938.22001,80122.99548,81694.4127,81276.67291,83229.02096,82513.58622,79107.22712,80245.65713,86618.48822,86764.71789,88842.5093,82400.00314,81611.58137,89079.16677,93888.94967,94609.77123,98255.52436,102380.8833,109662.4317,115173.3934,120130.3049,123830.1671,124997.7231,128724.6287,125193.8527,126635.4224,136704.1483,147279.9985,156166.4231,159147.0208,158662.2059,169795.1369,173008.253,175603.3133,182014.2166,192605.2779,203613.4896,214748.3691,222303.0535,235273.4576,244668.4306,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Ecuador,ECU,1817.33114,1857.117445,1893.764108,1879.037356,1960.824501,1967.070794,1903.953979,1934.403919,1914.3749,1946.012012,2020.114424,2086.039385,2128.709009,2357.668353,2549.305776,2751.74334,2875.755779,2844.370402,2927.929628,2958.551385,2989.499932,3077.006562,3017.971324,2932.755327,2935.259517,2975.840904,3003.944052,2923.828442,3022.040619,2980.250644,3017.71979,3074.631832,3068.252724,3058.768052,3118.871331,3120.304187,3107.081207,3174.211887,3211.52681,2999.406532,2975.005447,3038.511407,3107.931889,3138.539462,3339.615639,3457.966734,3550.27041,3567.836438,3732.208455,3692.714653,3762.615067,3996.689295,4159.36466,4300.254006,4394.814065,4328.558502,4203.115799,4227.236519,4206.802574,4138.973407,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,"Egypt, Arab Rep.",EGY,7386.06923,7559.130264,7643.721049,8225.576041,8932.821727,9129.076173,9342.765325,9177.4087,8803.294141,9042.217825,9324.160062,9483.194649,9558.915452,9681.240566,9620.547579,10251.89682,11355.97158,12100.01263,12842.79784,13111.82121,14077.56482,14740.71151,15795.8223,16178.12937,17295.7139,17818.18595,18168.00867,18360.24188,18852.56715,19278.65012,19882.79023,19654.84734,20099.17561,20262.96046,20649.01648,21178.41515,21791.8016,22531.46319,23317.70182,24247.456,25298.90998,25700.02372,25823.84456,26157.79902,26734.09386,27429.77386,28792.31849,30297.66703,31893.49366,32767.39864,33776.91783,33653.99103,33649.6296,33613.97532,33821.32421,34529.44878,35265.62077,35979.95338,37129.30827,38425.87954,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,El Salvador,SLV,..,..,..,..,..,2601.458073,2709.34942,2777.860289,2790.145923,2810.532913,2818.385901,2851.82132,2950.181479,3017.943914,3103.826044,3121.958061,3207.933114,3353.618577,3461.733905,3254.92538,2821.734238,2486.099527,2294.472807,2296.879313,2296.002183,2279.381482,2253.782797,2280.70664,2293.770715,2285.859861,2364.711399,2367.648316,2499.134542,2608.847738,2696.115262,2790.322478,2782.812537,2841.909328,2891.434165,2930.109998,2941.419659,2947.665752,2976.621533,3007.01374,3018.831743,3086.053935,3205.630738,3251.149921,3320.617036,3237.657782,3291.787108,3402.748348,3483.210678,3545.021042,3589.040604,3657.570982,3732.40816,3797.280327,3869.828792,3941.879768,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,267490.6046,267464.7585,253899.9724,246212.2643,231190.2054,245780.1016,229055.2364,230499.3615,229442.5487,220124.3588,209769.6723,201070.6748,262202.5868,281459.1695,317092.7192,359289.1551,576361.0327,1385403.451,1647129.602,1987029.613,2254350.534,3534555.665,4051127.129,4426344.386,5850275.201,6533181.111,6722973.731,7399590.112,8320197.714,8050779.781,7005652.585,7135906.766,7396778.094,6793146.921,6542581.563,5710981.304,5007732.53,4548655.142,4106672.54,3743233.029,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7209.164654,8248.450249,10089.91504,10445.21977,11452.63458,12365.62164,12520.62886,12348.96687,11673.93739,12256.00658,12083.28337,11220.11689,10885.67234,10743.81401,10305.90933,10179.71063,8985.19504,9162.564101,9214.41649,9878.555258,..,..,..,..,..,..,..,..,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6041.065692,6070.285891,6459.370584,6878.947777,7865.642803,8285.454018,8227.762609,9015.588356,9615.738826,10335.09805,11187.11604,12015.81806,13231.65751,14603.46716,15781.30106,15018.41529,12875.47289,13252.05377,14281.81943,14780.91678,15033.30288,15523.05345,15799.07588,16210.11947,17121.26578,17874.11907,18584.02212,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,9453.745249,10444.86066,10696.71844,11326.36715,11626.29732,12845.47496,12187.05176,11924.75632,11697.61984,11668.0392,12684.41273,14051.07351,13732.10027,13421.88878,13760.94938,13795.7291,14962.98841,16575.05971,17090.1928,18698.88254,21971.04387,21753.52587,21892.60478,22045.92331,22079.85809,22665.36245,23071.50717,23344.96858,23549.75427,23898.60709,24045.28886,24102.95755,25024.14051,25900,26747.48306,28233.90114,29766.49014,30891.15889,30928.64493,31189.2478,32148.43342,32650.2679,34179.20444,35252.66079,35308.77344,35830.0363,35960.70374,36337.6151,36817.50612,37168.41803,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6732.008085,6608.069229,6937.08691,6528.69749,5618.77358,5968.774653,6582.141677,6404.234277,6172.175115,6126.552075,5491.779797,4838.618531,5282.259203,5264.519029,5404.263401,5886.400727,5889.449951,5521.119043,5640.516091,5813.066578,6116.933632,6034.06537,5737.71415,6334.869027,6888.098449,7425.972271,8052.521597,8680.05658,9187.318864,10056.49409,10870.55219,11481.10576,12342.17311,13232.43717,14210.50635,15135.5643,16147.30148,16801.89597,17730.01472,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Fiji,FJI,4494.509321,4495.315154,4498.191616,4623.816337,4695.966132,4436.943099,4321.121602,4781.867126,5047.064155,5068.754683,5593.468745,5854.274377,6162.551682,6738.014689,6775.397644,6678.893043,6733.983492,7003.552122,7004.26073,7706.21337,7418.869904,7698.075628,7050.922588,6601.618862,7002.606786,6573.57524,7015.368586,6522.763874,6574.657586,7047.500653,7415.534579,7148.322616,7491.989055,7545.213871,7819.750682,7913.780443,8198.893529,7934.057744,7962.660078,8597.337973,8402.1752,8539.483122,8798.347883,8877.413133,9327.525371,9350.015579,9451.143537,9277.509059,9271.63898,9054.488032,9255.005013,9465.393903,9581.004521,10028.34193,10579.95344,11045.6677,11273.93337,11817.08752,12150.36713,12190.28421,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Finland,FIN,10297.57611,11002.75053,11254.0587,11541.87814,12079.13558,12677.34138,12929.60107,13138.67646,13381.08585,14673.28449,15437.85188,15781.77998,16901.67935,17979.66488,18464.65887,18714.67492,18722.60087,18715.01709,19206.21635,20521.55307,21560.29547,21751.15509,22301.85743,22860.16083,23474.54397,24206.34002,24792.61524,25606.09287,26863.8728,28128.63998,28192.07706,26388.07866,25375.77721,25086.27555,25968.46392,26960.60664,27857.80113,29534.42033,31063.53842,32348.83976,34145.49469,34956.9227,35467.60196,36092.09993,37424.19926,38333.03117,39724.13009,41651.53835,41783.1189,38226.04017,39263.84653,40077.88911,39330.2758,38796.35302,38495.23886,38577.2067,39509.12718,40638.58291,41246.27913,41614.18756,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,France,FRA,10073.26495,10436.38817,10995.96527,11518.46119,12122.987,12562.44835,13087.63924,13611.2127,14111.44706,15001.44977,15796.55125,16505.02253,17111.80825,18055.6855,18697.13344,18401.21095,19100.68361,19672.52571,20371.37216,21008.02497,21245.13655,21368.13717,21790.02857,21940.37808,22148.39888,22381.86906,22775.7782,23226.15781,24190.84135,25105.2528,25708.20673,25834.11455,26117.10224,25840.70411,26351.84369,26809.97059,27092.69332,27627.75268,28513.92299,29338.1699,30281.18603,30657.94215,30781.40473,30815.59478,31455.13677,31738.15841,32289.61653,32868.56722,32768.7222,31663.847,32122.02694,32667.98259,32612.05079,32631.58728,32787.91889,33035.14778,33309.02787,34000.79725,34557.90939,35030.08932,..
